instance,feature_50,feature_51,feature_52,feature_53,feature_54,feature_55,feature_81,feature_82,feature_83,feature_84,feature_85,feature_86,feature_87,feature_88,feature_89,feature_90,feature_91,feature_92,feature_93,feature_94,feature_30,feature_31,feature_32,feature_33,feature_34,feature_35,feature_36,feature_37,feature_38,feature_39,feature_40,feature_41,feature_42,feature_43,feature_44,feature_45,feature_46,feature_47,feature_48,feature_49,feature_106,feature_107,feature_108,feature_109,feature_110,feature_111,feature_112,feature_113,feature_114,feature_115,feature_58,feature_59,feature_60,feature_61,feature_62,feature_12,feature_13,feature_14,feature_15,feature_16,feature_17,feature_18,feature_19,feature_20,feature_21,feature_22,feature_23,feature_24,feature_25,feature_26,feature_27,feature_28,feature_29,feature_63,feature_64,feature_65,feature_66,feature_67,feature_68,feature_69,feature_70,feature_71,feature_72,feature_73,feature_74,feature_75,feature_76,feature_77,feature_78,feature_79,feature_80,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,feature_10,feature_11,feature_95,feature_96,feature_97,feature_98,feature_99,feature_100,feature_101,feature_102,feature_103,feature_104,feature_105,feature_56,feature_57
instance_625,3780.0,245636.0,3600.0,241856.0,0.2,0.0624,0.0596,3.9744,0.0964,3.3332,4.0,1.0028,0.0148,5.8952,0.0088,0.1732,1.0668,0.0,3.7268,3.7268,0.0148,0.5212,0.01,0.02,18.698,0.6692,0.1812,0.3004,1.306,11.4828,0.0084,0.5016,0.0056,0.0116,16.4752,3.7268,0.0188,0.6328,0.012,0.0272,,,,,,,,,,,12.0,0.0,12.0,12.0,0.0,1752.2,4.1948,668.0,8104.0,5396.0,780.0,2328.0,848.0,960.0,230.212,0.7348,186.984,316.056,307.912,193.828,273.364,195.716,210.328,3.2168,0.0708,3.0748,3.4,3.2888,3.1456,3.2504,3.1776,3.2148,0.0,19.7328,0.0,0.0,0.0,0.0,0.0,0.0,0.0,337.436,47.84,1624.44,0.3108,1632.0,1560.0,1696.0,109.744,0.5764,3.976,0.278,103.04,0.6592,1631.0,0.142,1628.0,1560.0,1700.0,128.348,0.4012,3.9984,0.0012,3.2676,3.7472
instance_1111,1512.0,10612.0,1512.0,10612.0,0.0,0.0,0.57,4.0,0.0,4.0,4.0,0.0,0.0408,6.7996,0.0212,0.2856,1.0544,0.0,3.7044,3.7044,0.0408,0.0,0.0408,0.0408,0.0,0.148,0.0,0.148,0.148,0.0,0.0196,0.0,0.0196,0.0196,0.0,3.7044,0.3928,0.0664,0.386,0.4056,0.078,6.5164,0.0424,0.5292,1.0544,0.2572,1.03,0.0228,0.276,1.0544,12.0,0.0,12.0,12.0,0.0,19480.0,0.028,19344.0,19616.0,19616.0,19344.0,19616.0,19344.0,19616.0,523.12,0.1064,509.2,537.08,537.08,509.2,537.08,509.2,537.08,3.4308,0.0,3.4308,3.4308,3.4308,3.4308,3.4308,3.4308,3.4308,0.8184,0.0004,0.8184,0.8184,0.8184,0.8184,0.8184,0.8184,0.8184,9.7252,6.0984,624.0,0.264,624.0,572.0,676.0,12.4852,0.4896,3.968,0.0432,5.5836,2.2828,622.92,0.2524,624.0,572.0,672.0,9.6768,1.0248,3.9612,0.0112,3.6712,3.7356
instance_16,260.0,23140.0,260.0,23140.0,0.0,0.0,0.0448,1.2472,2.7176,0.5716,4.0,3.9996,0.4308,0.0,0.4308,0.4308,0.0,0.0,0.0,0.0,0.4308,0.1716,0.3936,0.48,15.3536,0.1076,0.082,0.0,0.33,7.6476,0.0268,0.5552,0.018,0.0344,11.5252,0.2504,0.0444,0.0,0.0444,0.0444,,,,,,,,,,,8.0,0.0,8.0,8.0,0.0,17910.0,0.06,17588.0,18352.0,18352.0,17588.0,18064.0,17624.0,18036.0,96.772,0.0392,95.688,98.652,98.652,95.688,96.936,96.068,96.848,0.2188,2.9608,0.004,0.6424,0.4176,0.038,0.3136,0.07,0.1932,0.0004,1.5964,0.0,0.0004,0.0004,0.0,0.0004,0.0,0.0004,34.0608,1.0736,45.148,0.8428,44.0,32.0,56.0,8.4684,1.2236,3.5472,0.4072,32.0732,1.074,45.084,0.8432,44.0,32.0,56.0,7.4712,1.6716,3.5,0.4076,2.7452,3.0644
instance_1484,740000.0,3372000.0,347672.0,1928000.0,4.4988,2.9972,0.7216,1.5648,4.0004,0.0,4.0,5.5408,0.0,1.9508,0.0,0.0004,4.0908,0.0,2.4588,3.488,0.0,1.8748,0.0,0.0004,10.344,1.0636,0.6476,0.0,3.1112,11.5496,0.0,1.8884,0.0,0.0004,9.204,2.9816,0.0,1.876,0.0,0.0004,0.0,2.3352,0.0,0.0008,13.8776,0.6216,2.4612,0.1076,2.4284,12.6996,61.332,0.1228,60.0,64.0,2.546,1096.0,0.0,1096.0,1096.0,1096.0,1096.0,1096.0,1096.0,1096.0,68.436,0.0,68.436,68.436,68.436,68.436,68.436,68.436,68.436,2.288,2.1792,0.0,3.752,3.5148,0.3192,3.332,0.946,2.9484,0.066,3.484,0.0,0.5392,0.128,0.0,0.1112,0.0156,0.0636,202716.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0716,0.0,9.0504,0.0,37066.0,4.4556,60996.0,5.6568,60996.0,0.0,0.0,7.6056,3.0056,4.2416,0.856,0.832,2.9496
instance_287,776000.0,3580000.0,207044.0,1284000.0,10.9548,7.1484,0.6444,1.3856,4.2328,0.0,4.0,5.2244,0.0004,1.5076,0.0,0.0008,3.866,0.0,2.306,3.7128,0.0004,2.1204,0.0,0.0004,11.3564,0.9592,0.6336,0.0,3.2,12.4028,0.0,1.9416,0.0,0.0004,10.41,2.9988,0.0,2.1464,0.0,0.0004,0.0004,2.5588,0.0,0.0012,14.3948,0.5728,2.7996,0.096,2.4444,12.5196,56.72,0.1084,56.0,60.0,1.8856,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0416,2.3844,0.0,3.9332,3.3884,0.1404,3.1244,0.788,2.4672,0.0548,3.7168,0.0,0.7688,0.1208,0.0,0.0948,0.0008,0.0472,28560.0,0.0,67600.0,0.0,67600.0,67600.0,67600.0,12.5364,0.0,3.97,0.0,45772.0,7.2568,51128.0,2.6668,68132.0,0.0,68232.0,7.7604,5.5056,5.9904,3.228,0.932,2.4968
instance_455,64000.0,268800.0,62508.0,267308.0,0.0956,0.0224,0.9352,1.9796,2.3464,0.0,4.0,2.8164,0.0008,0.2492,0.0008,0.0016,0.6016,0.0,0.0,3.868,0.0008,1.1668,0.0,0.002,10.8808,0.9112,0.6868,0.0,4.0,13.45,0.0004,1.5996,0.0,0.0012,9.3188,1.9692,0.0016,1.1804,0.0,0.0044,0.0012,0.9752,0.0004,0.0028,11.8552,0.4088,0.9752,0.16,1.6,8.9928,20.96,0.326,20.0,24.0,2.2044,42.06,1.6684,16.0,96.0,68.0,24.0,52.0,28.0,36.0,264.376,1.036,147.112,525.0,365.6,178.8,310.0,210.8,250.284,1.5752,2.3008,0.0004,4.0,2.8152,0.352,2.2676,0.8272,1.5424,0.3696,2.6572,0.0112,2.928,0.7028,0.1104,0.4972,0.1856,0.316,1827.2,0.47,13621.6,0.0624,13660.0,13272.0,13708.0,2.3428,0.6916,3.3848,0.0324,1375.2,2.4036,13724.0,0.0608,13670.0,13340.0,13908.0,0.6792,6.64,3.3388,0.1256,0.9132,1.084
instance_1437,1800.0,7668.0,1760.0,7636.0,0.0908,0.0168,0.922,1.9872,2.3496,0.0,4.0,2.8064,0.0276,0.238,0.0272,0.0456,0.5624,0.0,0.0,3.8784,0.0276,1.1364,0.0104,0.0564,10.7664,0.9432,0.6584,0.0,4.0,13.2932,0.0128,1.4868,0.002,0.0292,8.8952,1.8816,0.054,1.1164,0.0208,0.1088,0.0416,0.98,0.0168,0.084,11.8784,0.4332,0.9988,0.2052,1.0304,9.2644,16.0,0.0,16.0,16.0,0.0,15739.6,0.1172,15104.0,16628.0,16628.0,15104.0,16048.0,15488.0,15796.0,104.296,0.2416,98.544,118.028,118.028,98.544,110.048,99.576,102.368,1.6076,2.258,0.008,4.0,2.8072,0.3972,2.3216,0.8416,1.5772,0.356,2.634,0.0172,1.5588,0.6832,0.0956,0.4892,0.188,0.3088,63.572,1.4228,390.512,0.3032,388.0,352.0,428.0,3.7496,0.834,3.4228,0.1584,52.152,1.0444,391.044,0.2944,392.0,356.0,428.0,1.4484,1.53,3.3804,0.1412,1.294,2.4108
instance_1331,360.0,7668.0,360.0,7668.0,0.0,0.0,0.1876,1.5068,2.5968,0.8,4.0,3.3384,0.2224,0.0,0.2224,0.2224,0.0,0.0,0.0,0.0,0.2224,0.3164,0.1816,0.2712,13.308,0.36,0.262,0.0,1.1668,11.8136,0.042,0.8052,0.0252,0.0624,10.9812,0.7552,0.184,0.0476,0.1772,0.1856,0.528,0.2344,0.434,0.626,16.3768,0.51,0.206,0.4272,0.5956,4.3684,9.8876,0.8076,8.0,12.0,2.7664,17326.4,0.0456,16984.0,17756.0,17756.0,16984.0,17352.0,17280.0,17340.0,86.108,0.1252,82.58,91.116,91.116,82.58,88.22,84.08,86.9,0.7336,2.718,0.022,2.13,1.4644,0.1368,1.0832,0.2852,0.7044,0.0072,2.1184,0.0016,0.02,0.0124,0.0032,0.0092,0.0044,0.0064,32.5664,1.1996,72.74,0.6984,72.0,56.0,88.0,6.5856,1.0512,3.5104,0.3312,28.8484,1.2704,72.82,0.698,72.0,56.0,88.0,4.9852,1.7156,3.4532,0.4028,2.2996,2.8412
instance_563,1244.0,8800.0,1244.0,8800.0,0.0,0.0,0.5656,1.514,3.1576,0.0,4.0,6.4248,0.0568,0.4968,0.0516,0.0772,3.0792,0.0,0.0,0.0,0.0568,0.9896,0.0436,0.1092,5.0836,0.0792,0.1912,0.0,1.0,2.5224,0.0148,0.83,0.0056,0.0236,7.5672,1.0728,0.0156,0.4552,0.0108,0.022,0.0888,0.9184,0.058,0.1508,10.174,1.78,0.604,1.2248,2.6484,11.1828,24.258,0.162,24.0,28.0,0.9568,10318.8,1.5012,2328.0,14180.0,14180.0,2328.0,13688.0,7584.0,11408.0,121.588,1.1456,32.9484,168.716,168.716,32.9484,135.608,123.144,127.732,0.1616,6.4416,0.0,1.5564,0.6348,0.0016,0.1272,0.0148,0.0784,0.4204,0.6884,0.3264,0.6812,0.5248,0.34,0.4524,0.3604,0.4088,96.984,0.5696,197.712,0.4132,196.0,172.0,224.0,6.3164,0.436,3.854,0.128,97.064,0.5648,197.38,0.4176,196.0,172.0,224.0,4.2516,1.6452,3.8596,0.1296,0.8728,2.1088
instance_302,99068.0,245512.0,9184.0,40252.0,39.148,20.3976,0.9128,1.5332,3.0784,0.0,4.0,5.226,0.006,4.0576,0.0036,0.1236,3.8584,0.0,0.4052,2.6288,0.006,1.9636,0.0036,0.056,8.2064,0.3044,0.5724,0.0,3.83,3.4428,0.0028,3.3464,0.0004,0.0536,8.0456,2.224,0.0084,4.8592,0.002,0.0824,0.0088,2.962,0.0028,0.1444,11.3184,1.2332,1.2352,0.0772,2.476,12.2316,30.6264,0.3928,24.0,36.0,4.5108,1398.36,2.9276,484.0,5056.0,2564.0,652.0,1768.0,712.0,876.0,66.476,3.5452,17.9636,315.104,147.124,23.9288,84.98,28.7864,41.98,0.1936,8.8652,0.0,3.9496,0.724,0.0,0.484,0.0,0.0,0.4932,3.4896,0.0,1.488,1.0172,0.006,0.7768,0.1064,0.2536,28.1812,8.0152,1722.76,0.1244,1724.0,1656.0,1788.0,2.5484,0.9964,3.2996,0.0784,353.692,0.3756,1715.08,0.1272,1712.0,1648.0,1788.0,5.1004,0.4656,3.5468,0.0556,0.5868,1.7356
instance_1438,1000.0,4000.0,1000.0,4000.0,0.0,0.0,1.0,2.0,2.3096,1.3332,4.0,2.2492,0.048,0.0,0.048,0.048,0.0,0.0,0.0,4.0,0.048,0.0,0.048,0.048,0.0,0.0,0.0,0.0,0.0,0.0,0.0236,1.09,0.012,0.036,4.7236,1.952,0.024,0.1024,0.02,0.024,0.06,0.0408,0.056,0.06,0.4528,1.22,0.2124,1.2,1.6,2.2388,24.2892,0.1704,24.0,28.0,1.038,17945.2,0.0804,17440.0,18580.0,18580.0,17440.0,18112.0,17704.0,18056.0,122.888,0.1352,115.188,127.732,127.732,115.188,126.024,120.34,124.996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.168,0.0004,0.168,0.168,0.168,0.168,0.168,0.168,0.168,79.564,0.934,229.568,0.372,228.0,204.0,256.0,4.7268,1.19,3.7148,0.2244,53.704,0.75,229.412,0.3692,228.0,204.0,256.0,1.8004,1.7404,3.4928,0.178,2.3124,3.366
instance_651,1008000.0,4760000.0,516000.0,2968000.0,3.8216,2.414,0.6956,1.5568,3.9256,0.0,4.0,5.5172,0.0,1.9324,0.0,0.0004,4.1512,0.0,2.3424,3.4844,0.0,2.1776,0.0,0.0004,10.2192,1.05,0.654,0.0,3.2728,11.284,0.0,2.1492,0.0,0.0,9.1672,2.9256,0.0,2.0444,0.0,0.0004,,,,,,,,,,,63.332,0.094,60.0,64.0,1.8024,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.2692,2.294,0.0,3.7856,3.5216,0.2876,3.3516,0.8252,3.0164,0.0636,3.2228,0.0,0.5248,0.1192,0.0,0.1016,0.0204,0.066,416000.0,0.0,0.0,0.0,0.0,0.0,0.0,22.014,0.0,16.426,0.0,46212.0,0.0,184136.0,0.0,184136.0,184136.0,184136.0,9.4368,0.0,3.8628,0.0,0.706,2.956
instance_45,3360.0,94192.0,3248.0,90832.0,0.138,0.148,0.1432,4.0,0.0,4.0,4.0,0.0,0.0144,9.774,0.01,0.2856,0.3388,0.0,3.9332,3.9332,0.0144,0.0,0.0144,0.0144,0.0,1.366,0.0,1.366,1.366,0.0,0.0096,0.0,0.0096,0.0096,0.0,3.9332,0.1428,0.0,0.1428,0.1428,,,,,,,,,,,8.0,0.0,8.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.718,0.0004,3.7172,3.7188,3.7184,3.7176,3.7184,3.7176,3.718,0.0864,0.0324,0.0852,0.0884,0.0876,0.0856,0.0872,0.086,0.0864,0.0052,111.212,1523.2,0.154,1524.0,1448.0,1600.0,58.128,0.1412,3.9984,0.0008,21.0228,131.88,1521.04,0.1948,1524.0,1448.0,1596.0,58.192,0.1844,3.9948,0.1216,4.0,4.0
instance_1417,1040000.0,5480000.0,552000.0,3768000.0,3.5084,1.8352,0.5872,1.6048,3.6628,0.0,4.0,5.6568,0.0,1.764,0.0,0.0004,4.368,0.0,2.0972,3.4736,0.0,2.9216,0.0,0.0004,12.272,0.8944,0.5972,0.0,3.3332,11.6108,0.0,3.3512,0.0,0.0,11.0312,2.7908,0.0,2.5788,0.0,0.0004,,,,,,,,,,,462.36,0.0196,460.0,468.0,3.292,52.5,7.2928,0.0,304.0,304.0,0.0,32.0,8.0,28.0,151.304,4.5536,0.0,552.0,552.0,0.0,265.144,26.8572,111.42,2.59,1.8956,0.0,4.0,3.8016,0.6652,3.5532,1.4048,3.1704,0.0744,3.9596,0.0,0.3444,0.1844,0.0,0.1368,0.0076,0.0376,496000.0,0.0,0.0,0.0,0.0,0.0,0.0,30.8444,0.0,15.3492,0.0,51996.0,0.0,205460.0,0.0,205460.0,205460.0,205460.0,10.9108,0.0,3.9176,0.0,0.7528,2.342
instance_1255,1600.0,6800.0,1588.0,6788.0,0.0304,0.0072,0.9356,2.0072,2.314,0.0,4.0,2.5068,0.0304,0.1468,0.0304,0.0404,0.2664,0.0,0.0,3.9504,0.0304,1.1148,0.0116,0.0684,10.5,0.9416,0.6548,0.0,4.0,13.3664,0.0148,1.6072,0.0,0.0352,9.2812,1.9612,0.0592,1.0784,0.0236,0.1272,0.0456,0.9488,0.0188,0.0896,11.6436,0.4468,0.9728,0.2284,0.9456,9.3024,16.0,0.0,16.0,16.0,0.0,15587.2,0.0456,15200.0,15788.0,15788.0,15200.0,15768.0,15520.0,15620.0,95.68,0.232,85.608,104.472,104.472,85.608,101.86,92.48,95.836,1.5992,2.2584,0.0028,4.0,2.81,0.4012,2.354,0.874,1.572,0.3572,2.4808,0.0132,1.2572,0.6764,0.1076,0.4672,0.1904,0.318,61.564,1.0912,352.368,0.3148,352.0,316.0,388.0,3.8488,0.8148,3.432,0.1608,49.48,1.0188,351.968,0.3156,352.0,316.0,388.0,1.5,1.5288,3.382,0.15,1.3164,2.348
instance_910,9604.0,63840.0,9228.0,56580.0,0.1628,0.5132,0.6524,1.256,3.5244,0.0,4.0,10.1224,0.0124,1.5428,0.0036,0.0224,8.156,0.0,0.3392,0.3808,0.0124,4.9296,0.0004,0.0816,12.2688,2.4256,0.5796,0.0,4.0,10.4404,0.0012,9.898,0.0,0.028,7.3416,0.6408,0.0136,5.3144,0.0004,0.0728,,,,,,,,,,,19.4464,0.3016,16.0,24.0,1.8336,7998.8,0.7588,2764.0,10172.0,8900.0,7760.0,8676.0,7888.0,8208.0,70.952,0.644,45.408,94.724,88.092,60.02,75.052,64.552,69.792,2.9424,0.7492,0.0,4.0,3.412,2.4912,3.304,2.6648,3.0104,1.7528,1.3184,0.2368,3.9996,1.9988,0.5028,1.996,1.8876,1.9832,161.856,0.6388,482.44,0.3044,484.0,436.0,528.0,2.8868,1.7704,3.5732,0.1104,193.748,0.5336,481.84,0.2908,480.0,440.0,524.0,0.3496,2.4264,3.6404,0.0996,0.9628,2.038
instance_1055,16000.0,67200.0,15592.0,66728.0,0.1048,0.0284,0.9348,1.9732,2.346,0.0,4.0,2.8308,0.0032,0.2552,0.0032,0.0052,0.6312,0.0,0.0,3.8588,0.0032,1.1532,0.0004,0.008,10.8028,0.9248,0.6884,0.0,4.0,13.4352,0.0016,1.5808,0.0,0.0044,9.2636,1.9684,0.0064,1.1636,0.0008,0.0164,0.0048,0.9844,0.0012,0.012,11.8824,0.4128,0.9928,0.16,1.3332,9.0552,19.9968,0.0228,16.0,20.0,0.0268,238.864,1.2068,140.0,568.0,320.0,180.0,252.0,196.0,220.0,157.004,0.3656,118.54,198.576,175.636,139.232,165.648,147.832,155.148,1.578,2.2968,0.0012,4.0,2.8156,0.3588,2.288,0.8404,1.548,0.3696,2.5828,0.0112,2.8496,0.696,0.114,0.5004,0.1904,0.3212,469.68,0.754,3410.16,0.102,3420.0,3304.0,3524.0,2.7052,0.936,3.3988,0.0656,294.56,0.7656,3400.32,0.1,3404.0,3288.0,3504.0,0.43,2.2644,3.3192,0.0504,1.0176,1.4268
instance_305,592000.0,2200000.0,253284.0,1476000.0,5.352,1.9612,0.6864,1.3924,4.212,0.0,4.0,7.0288,0.0004,2.5732,0.0,0.0012,5.972,0.0,2.0528,2.9336,0.0004,3.9912,0.0,0.0024,12.2936,0.7036,0.5804,0.0,3.2,12.0964,0.0,4.7296,0.0,0.0016,11.3368,2.6112,0.0004,3.2812,0.0,0.0016,,,,,,,,,,,406.44,0.0472,400.0,420.0,5.396,1621.16,0.6684,1188.0,2192.0,2008.0,1336.0,1776.0,1440.0,1552.0,53.264,0.7192,43.68,81.224,64.248,44.292,53.904,46.804,50.432,2.0564,2.3644,0.0,3.9884,3.692,0.3772,3.1132,0.9204,1.9204,0.222,4.6784,0.0,1.544,0.5608,0.0028,0.336,0.0176,0.1188,48772.0,0.0,0.0,0.0,0.0,0.0,0.0,14.45,0.0,5.0104,0.0,14924.0,0.5164,79584.0,0.0248,79392.0,79088.0,79912.0,3.726,3.348,3.8848,0.032,0.0896,0.27
instance_1039,320.0,6816.0,320.0,6816.0,0.0,0.0,0.1876,1.5108,2.5028,0.8,4.0,3.288,0.25,0.0,0.25,0.25,0.0,0.0,0.0,0.0,0.25,0.3824,0.1972,0.3076,13.5984,0.3544,0.2784,0.0,1.6152,11.8856,0.0524,0.8256,0.0304,0.0892,11.3824,0.8404,0.1852,0.0208,0.1808,0.1856,0.592,0.2532,0.472,0.702,16.6248,0.5684,0.1932,0.4852,0.6512,4.4512,8.5568,0.6472,8.0,12.0,1.6144,17581.2,0.04,17308.0,17928.0,17928.0,17308.0,17752.0,17496.0,17568.0,79.088,0.1056,76.716,83.412,83.412,76.716,80.644,77.372,79.276,0.7316,2.7432,0.0144,2.6244,1.4996,0.1764,0.984,0.3572,0.5928,0.008,2.5348,0.0012,0.024,0.0164,0.0032,0.0108,0.0044,0.0064,29.3576,1.2916,65.204,0.738,64.0,52.0,80.0,6.7936,1.0752,3.524,0.348,25.7896,1.3644,64.872,0.7232,64.0,52.0,80.0,5.1816,1.7068,3.4492,0.3612,2.3312,2.9056
instance_653,1044000.0,4840000.0,500000.0,2836000.0,4.368,2.8332,0.704,1.5512,3.9776,0.0,4.0,5.5252,0.0,1.9212,0.0,0.0004,4.1168,0.0,2.3948,3.5016,0.0,2.0268,0.0,0.0004,10.2792,1.0548,0.6536,0.0,3.2,11.592,0.0,2.0036,0.0,0.0,9.3952,2.9572,0.0,1.9672,0.0,0.0004,0.0,2.4812,0.0,0.0004,14.0264,0.6028,2.5708,0.1032,2.4284,12.5472,63.2,0.1372,60.0,68.0,3.2132,716.0,0.0,716.0,716.0,716.0,716.0,716.0,716.0,716.0,66.636,0.0,66.636,66.636,66.636,66.636,66.636,66.636,66.636,2.2664,2.2736,0.0,3.7812,3.5184,0.278,3.348,0.8832,2.9624,0.0636,3.3052,0.0,0.5748,0.1236,0.0,0.102,0.0188,0.0652,381320.0,0.0,0.0,0.0,0.0,0.0,0.0,20.7764,0.0,14.1416,0.0,40188.0,0.0,176720.0,0.0,176720.0,176720.0,176720.0,8.9848,0.0,3.816,0.0,0.94,2.9392
instance_112,2800.0,35068.0,2100.0,34368.0,1.3332,0.0816,0.2444,1.9308,2.3784,0.5716,4.0,4.226,0.0256,0.9992,0.0228,0.0532,1.9336,0.0,0.0,3.3796,0.0256,1.5432,0.0148,0.068,13.0864,1.3736,0.1888,0.9232,2.0,9.9488,0.0104,2.056,0.0008,0.0304,14.7588,1.7584,0.0092,1.3232,0.0064,0.0204,0.04,2.3784,0.0136,0.2432,19.354,0.7568,1.2724,0.1812,1.5888,12.7976,23.4504,0.2564,20.0,28.0,1.9256,18446.0,0.002,18436.0,18456.0,18456.0,18436.0,18456.0,18436.0,18456.0,172.5,0.1292,166.92,178.084,178.084,166.92,178.084,166.92,178.084,2.4796,0.3944,1.8176,3.236,2.7872,2.1548,2.646,2.3,2.462,0.0148,4.454,0.0,0.06,0.0388,0.0,0.0312,0.0004,0.0036,149.812,0.5828,629.52,0.2492,628.0,580.0,680.0,14.0796,0.7804,3.872,0.04,184.816,0.5036,628.4,0.2656,628.0,580.0,680.0,13.7896,0.9988,3.9096,0.0392,1.1696,2.864
instance_1489,17948.0,74220.0,11128.0,72484.0,2.4516,0.0956,0.614,1.6436,3.346,0.0,4.0,5.344,0.0052,0.678,0.0028,0.0072,3.0624,0.0,0.302,1.1148,0.0052,11.2872,0.0016,0.1316,6.3796,0.1348,0.4076,0.0,2.0,3.2712,0.002,10.2732,0.0004,0.0444,8.0512,1.5276,0.002,8.6692,0.0012,0.0364,,,,,,,,,,,44.7,0.5608,32.0,56.0,7.1988,10342.0,1.3968,5976.0,14932.0,14932.0,5976.0,14932.0,7780.0,12680.0,187.284,1.19,133.192,279.472,279.472,133.192,279.472,156.612,179.864,0.3316,9.7592,0.0,3.4632,0.9524,0.0,0.0,0.0,0.0,0.4148,1.936,0.0,0.9532,0.5564,0.0544,0.5516,0.24,0.5228,341.984,0.8012,1796.92,0.1176,1796.0,1732.0,1860.0,1.5804,0.5992,2.972,0.0804,378.4,0.6784,1790.56,0.1224,1792.0,1716.0,1860.0,0.54,1.598,2.9828,0.0804,0.8428,2.1208
instance_295,209528.0,728000.0,70024.0,392120.0,7.9688,3.446,0.7144,1.4348,2.122,0.0,4.0,4.5976,0.0008,0.9504,0.0004,0.0036,4.3716,0.0,0.6696,2.2812,0.0008,5.608,0.0004,0.082,7.6656,0.16,0.26,0.0,2.5,5.2564,0.0004,8.9296,0.0,0.0708,5.9972,2.4176,0.0004,10.6468,0.0,0.0648,,,,,,,,,,,28.8152,0.5068,20.0,36.0,5.1716,3629.6,1.128,2652.0,5476.0,5476.0,2652.0,3976.0,2940.0,3104.0,151.456,0.8524,100.484,195.244,195.244,100.484,174.352,138.872,148.336,0.8256,3.6332,0.0,3.9572,1.67,0.118,1.4468,0.2292,0.4772,0.1228,2.6488,0.0,0.9484,0.188,0.0532,0.1756,0.0916,0.1004,8172.8,4.5076,10609.6,2.2364,13236.0,0.0,13284.0,6.07,4.4992,4.2788,2.106,5496.0,0.5208,13364.8,0.0528,13392.0,13180.0,13572.0,1.2604,4.7772,3.396,0.072,0.3928,2.3136
instance_766,480.0,1936.0,480.0,1936.0,0.0,0.0,0.9916,4.0,0.0,4.0,4.0,0.0,0.124,4.7364,0.0668,0.5,1.5624,0.0,3.4712,3.4712,0.124,0.0,0.124,0.124,0.0,0.2668,0.0,0.2668,0.2668,0.0,0.058,0.0,0.058,0.058,0.0,3.4712,0.7136,0.1216,0.6944,0.752,0.2296,4.3428,0.1324,0.8676,1.5624,0.4184,1.2796,0.0756,0.4708,1.5624,12.0,0.0,12.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.1284,0.0,3.1284,3.1284,3.1284,3.1284,3.1284,3.1284,3.1284,1.09,0.0,1.0896,1.09,1.09,1.09,1.09,1.09,1.09,5.22,2.2824,173.56,0.5108,172.0,144.0,204.0,8.3504,0.564,3.9448,0.0456,1.9144,4.4396,173.488,0.5164,172.0,144.0,200.0,6.474,1.1164,3.9112,0.0468,3.6096,3.74
instance_1043,676000.0,2000000.0,110292.0,856000.0,20.444,5.3564,0.5164,1.4876,2.8648,0.0,4.0,7.1424,0.0004,1.5716,0.0004,0.0048,6.5632,0.0,0.5068,1.8328,0.0004,5.884,0.0,0.0168,11.9704,0.7184,0.6132,0.0,3.8796,11.3684,0.0004,7.2032,0.0,0.0072,10.2724,1.8744,0.0004,5.592,0.0,0.0172,,,,,,,,,,,29.852,0.2672,28.0,32.0,2.7616,1294.2,1.0464,484.0,1936.0,1796.0,900.0,1544.0,1104.0,1292.0,45.272,0.5016,37.6584,58.888,55.112,39.8688,49.008,41.156,44.16,2.3592,1.7084,0.0,4.0,3.458,0.5124,3.0516,1.972,2.5728,0.3108,3.3296,0.0,1.8468,0.5912,0.002,0.4776,0.0876,0.2956,16130.8,5.7796,20038.8,3.464,30044.0,0.0,30044.0,8.4592,4.9532,5.1596,2.1788,4145.2,0.1176,30247.2,0.0416,30172.0,29848.0,30600.0,1.1316,0.8976,3.6064,0.012,0.116,0.3756
