instance,feature_50,feature_51,feature_52,feature_53,feature_54,feature_55,feature_81,feature_82,feature_83,feature_84,feature_85,feature_86,feature_87,feature_88,feature_89,feature_90,feature_91,feature_92,feature_93,feature_94,feature_30,feature_31,feature_32,feature_33,feature_34,feature_35,feature_36,feature_37,feature_38,feature_39,feature_40,feature_41,feature_42,feature_43,feature_44,feature_45,feature_46,feature_47,feature_48,feature_49,feature_106,feature_107,feature_108,feature_109,feature_110,feature_111,feature_112,feature_113,feature_114,feature_115,feature_58,feature_59,feature_60,feature_61,feature_62,feature_12,feature_13,feature_14,feature_15,feature_16,feature_17,feature_18,feature_19,feature_20,feature_21,feature_22,feature_23,feature_24,feature_25,feature_26,feature_27,feature_28,feature_29,feature_63,feature_64,feature_65,feature_66,feature_67,feature_68,feature_69,feature_70,feature_71,feature_72,feature_73,feature_74,feature_75,feature_76,feature_77,feature_78,feature_79,feature_80,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,feature_10,feature_11,feature_95,feature_96,feature_97,feature_98,feature_99,feature_100,feature_101,feature_102,feature_103,feature_104,feature_105,feature_56,feature_57
instance_834,2000.0,8500.0,1948.0,8452.0,0.1068,0.0228,0.922,1.9856,2.3796,0.0,4.0,2.9604,0.0248,0.268,0.0248,0.0328,0.716,0.0,0.0,3.826,0.0248,1.192,0.0096,0.0644,10.9124,0.9392,0.6692,0.0,4.0,13.262,0.0124,1.5296,0.0,0.0264,9.2648,2.0048,0.0496,1.1748,0.0188,0.1288,0.038,1.0084,0.0132,0.0832,12.018,0.4276,0.9968,0.19,1.0,9.266,16.0164,0.064,16.0,20.0,0.1068,15380.0,0.0512,15100.0,15732.0,15732.0,15100.0,15556.0,15224.0,15388.0,114.564,0.2988,103.208,130.0,130.0,103.208,126.784,110.276,111.948,1.6316,2.1908,0.0128,4.0,2.8372,0.4292,2.2904,0.9116,1.6112,0.3596,2.6036,0.0288,1.3768,0.6856,0.1112,0.4744,0.1928,0.298,64.984,1.2244,431.88,0.292,432.0,392.0,472.0,3.6712,0.8348,3.4152,0.1552,52.644,1.1064,432.4,0.2912,432.0,392.0,472.0,1.3528,1.5384,3.3752,0.1408,1.2812,2.1636
instance_85,320.0,6816.0,320.0,6816.0,0.0,0.0,0.1876,1.536,2.6072,0.8,4.0,3.4148,0.25,0.0,0.25,0.25,0.0,0.0,0.0,0.0,0.25,0.3444,0.1876,0.3124,13.194,0.3244,0.2224,0.0,0.9456,11.5392,0.05,0.7832,0.028,0.0728,10.7648,0.798,0.1844,0.036,0.1784,0.1856,0.592,0.2288,0.4812,0.7136,16.206,0.5684,0.194,0.4904,0.6596,4.5248,9.3672,0.81,8.0,12.0,2.5688,17393.6,0.0512,17084.0,17832.0,17832.0,17084.0,17648.0,17268.0,17332.0,78.948,0.1192,75.964,83.528,83.528,75.964,80.712,77.568,79.752,0.6692,2.5284,0.0104,1.766,1.2536,0.11,0.964,0.3272,0.6768,0.0072,2.68,0.0012,0.032,0.0116,0.0032,0.0088,0.0044,0.0056,30.466,1.2252,64.68,0.7216,64.0,52.0,80.0,6.75,1.0796,3.5192,0.3484,26.9896,1.2796,64.672,0.7396,64.0,48.0,80.0,5.202,1.7084,3.4484,0.3544,2.324,2.8676
instance_230,480.0,2688.0,432.0,2640.0,0.4444,0.0728,0.6544,1.8396,4.1488,0.0,4.0,4.3948,0.1332,3.8152,0.074,0.6668,2.1124,0.0,3.2484,3.2484,0.1332,0.0,0.1332,0.1332,0.0,0.0,0.0,0.0,0.0,0.0,0.0476,1.4236,0.012,0.0668,7.6852,2.5696,0.284,0.924,0.182,0.394,0.2376,3.7796,0.1272,1.1456,3.394,0.5784,1.5176,0.0992,0.7432,6.2912,12.0,0.0,12.0,12.0,0.0,19308.0,0.0304,19116.0,19476.0,19476.0,19116.0,19472.0,19188.0,19288.0,118.912,0.0776,116.236,122.092,122.092,116.236,120.776,116.492,118.956,3.2556,0.0608,3.1104,3.3036,3.3032,3.2164,3.2968,3.224,3.2616,0.774,0.1916,0.7392,0.8792,0.8036,0.7392,0.8024,0.74,0.77,8.238,0.4636,169.728,0.488,168.0,144.0,196.0,11.8672,0.4424,3.9816,0.0204,8.0,0.0,169.932,0.4912,168.0,144.0,196.0,12.0148,0.4116,3.98,0.0208,3.4808,3.6116
instance_314,1520.0,6460.0,1500.0,6444.0,0.0532,0.01,0.9312,1.9884,2.3216,0.0,4.0,2.5508,0.032,0.1792,0.032,0.0428,0.3704,0.0,0.0,3.9256,0.032,1.0696,0.0124,0.0572,10.5324,0.8704,0.6508,0.0,2.7692,13.1988,0.016,1.56,0.0024,0.0348,9.1668,1.9664,0.0628,1.0544,0.0248,0.1144,0.048,0.8868,0.0172,0.0868,11.4448,0.442,0.9364,0.2348,1.018,9.0328,16.0,0.0,16.0,16.0,0.0,15927.6,0.0624,15540.0,16376.0,16376.0,15540.0,16228.0,15788.0,15864.0,94.024,0.2264,87.656,102.916,102.916,87.656,102.216,90.444,92.608,1.576,2.2712,0.0196,3.6548,2.8076,0.3436,2.2748,0.8208,1.5708,0.3436,2.636,0.0268,1.332,0.6704,0.1056,0.4532,0.18,0.284,60.1,1.0744,333.352,0.3236,332.0,300.0,368.0,3.8756,0.8124,3.4324,0.1608,49.852,1.0308,333.58,0.324,332.0,300.0,368.0,1.5772,1.5728,3.3836,0.156,1.332,2.2916
instance_717,5300.0,696000.0,5108.0,692000.0,0.1504,0.0236,0.0296,1.9124,2.6212,0.0,4.0,4.5004,0.0144,5.3296,0.0064,0.1504,2.3804,0.0,0.3596,3.7004,0.0144,2.9396,0.0016,0.026,5.9032,1.244,1.4312,0.082,3.7252,4.276,0.0044,3.342,0.0,0.0116,20.7192,2.0184,0.0076,2.8664,0.002,0.014,,,,,,,,,,,12.1252,0.2296,12.0,16.0,0.5564,1109.0,1.9932,88.0,2448.0,1832.0,112.0,1472.0,836.0,1196.0,245.304,0.734,208.912,419.16,334.0,218.356,243.968,221.512,232.372,3.6468,0.2132,3.2628,3.9876,3.9432,3.408,3.8392,3.5112,3.5848,0.0704,3.4164,0.0,0.2136,0.1644,0.0036,0.1276,0.0188,0.0452,83.692,18.5396,1966.76,0.6724,2020.0,1896.0,2100.0,167.808,0.3608,4.0028,0.0192,22.1176,0.5084,2051.04,0.1964,2052.0,1912.0,2164.0,144.016,0.7148,3.9996,0.0,3.2644,3.6472
instance_1378,440.0,9372.0,440.0,9372.0,0.0,0.0,0.1876,1.5356,2.6088,0.8,4.0,3.414,0.182,0.0,0.182,0.182,0.0,0.0,0.0,0.0,0.182,0.3644,0.1504,0.2272,13.7948,0.304,0.2236,0.0,0.9556,11.204,0.0332,0.872,0.0188,0.0528,11.08,0.7288,0.1824,0.0568,0.176,0.186,0.4376,0.2324,0.3636,0.524,16.3764,0.426,0.2336,0.3544,0.5228,4.122,11.5228,0.45,8.0,12.0,1.462,17077.2,0.0632,16704.0,17460.0,17460.0,16704.0,17412.0,16896.0,17140.0,100.516,0.1332,95.524,105.956,105.956,95.524,103.276,97.784,101.444,0.6364,2.6504,0.0096,1.7568,1.2484,0.0936,0.8804,0.3092,0.5928,0.0068,2.3768,0.0008,0.0204,0.0132,0.0028,0.0088,0.004,0.006,38.7636,1.1484,87.872,0.6416,88.0,68.0,108.0,6.2852,1.0232,3.4876,0.3092,34.9056,1.2028,87.92,0.6516,88.0,68.0,108.0,4.6192,1.686,3.4328,0.31,2.2364,2.8372
instance_263,2600.0,11076.0,2520.0,10964.0,0.1268,0.0408,0.9192,1.9604,2.384,0.0,4.0,2.9848,0.0192,0.3188,0.0192,0.038,0.7716,0.0,0.0,3.8308,0.0192,1.1864,0.0072,0.0452,10.8364,0.886,0.6624,0.0,4.0,13.2084,0.0096,1.5844,0.0016,0.0248,9.3488,2.0152,0.0384,1.1832,0.0144,0.0904,0.0296,1.0396,0.0088,0.0816,12.0528,0.42,0.9836,0.168,1.1556,9.18,16.0128,0.0564,16.0,20.0,0.086,15155.2,0.0944,14608.0,15720.0,15720.0,14608.0,15600.0,14980.0,15204.0,134.188,0.262,121.132,146.944,146.944,121.132,146.456,129.056,132.768,1.5436,2.3476,0.0192,4.0,2.7696,0.33,2.2196,0.7924,1.5588,0.346,2.6344,0.0128,1.5436,0.646,0.1048,0.4612,0.1684,0.3,87.456,1.0224,556.4,0.2656,556.0,512.0,600.0,3.5536,0.8196,3.412,0.138,69.2,0.9428,555.56,0.25,556.0,508.0,600.0,1.1736,1.4592,3.3592,0.122,1.2252,2.1452
instance_194,1120.0,4480.0,1120.0,4480.0,0.0,0.0,1.0,2.0,2.3096,1.3332,4.0,2.2492,0.0428,0.0,0.0428,0.0428,0.0,0.0,0.0,4.0,0.0428,0.0,0.0428,0.0428,0.0,0.0,0.0,0.0,0.0,0.0,0.0208,1.1484,0.0108,0.032,4.9264,1.9572,0.0212,0.1464,0.018,0.0216,0.0532,0.0584,0.05,0.0536,0.794,1.2304,0.2872,1.2,1.6,2.5432,24.5592,0.226,24.0,28.0,1.6184,17754.8,0.1024,17360.0,18660.0,18660.0,17360.0,17968.0,17364.0,17668.0,139.136,0.164,129.876,146.76,146.76,129.876,145.212,135.352,139.072,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.168,0.0004,0.168,0.168,0.168,0.168,0.168,0.168,0.168,89.58,0.942,255.772,0.3588,256.0,228.0,284.0,4.6788,1.22,3.7104,0.2248,58.856,0.7292,256.012,0.354,256.0,228.0,284.0,1.6764,1.774,3.4784,0.1704,2.2752,3.2912
instance_822,5892.0,91548.0,5860.0,91548.0,0.022,0.0,0.256,2.8188,1.9552,0.0,4.0,4.468,0.0072,2.308,0.0056,0.0684,3.9332,0.0,2.3912,3.6184,0.0072,2.1724,0.0012,0.02,11.4728,2.8584,1.0492,0.0,3.652,10.5724,0.0052,1.5048,0.0008,0.0112,10.5552,3.3876,0.0088,1.1632,0.0012,0.0124,0.0072,5.7768,0.0004,0.168,11.2616,1.1528,3.0884,0.016,2.0,6.9924,22.8088,0.3992,20.0,28.0,3.3768,3786.96,0.9364,2308.0,5132.0,4740.0,2448.0,4520.0,2796.0,3892.0,90.564,0.8568,55.112,121.052,120.136,60.004,102.432,75.808,89.828,3.1684,1.35,0.3692,3.8736,3.87,1.1032,3.8496,2.9684,3.742,0.1036,3.1488,0.0056,0.3236,0.212,0.0072,0.1652,0.0132,0.1076,100.692,10.2264,2341.44,0.2232,2348.0,2252.0,2436.0,19.3484,0.6792,3.964,0.078,98.388,0.5976,2351.72,0.1196,2352.0,2260.0,2440.0,13.4668,1.1672,3.9632,0.006,0.7416,2.2192
instance_310,908000.0,4120000.0,248620.0,1496000.0,10.596,7.034,0.6644,1.4052,4.268,0.0,4.0,5.2692,0.0,1.5588,0.0,0.0008,3.8608,0.0,2.3888,3.7012,0.0,1.8976,0.0,0.0004,11.0736,0.9788,0.6408,0.0,3.1112,12.2424,0.0,1.7876,0.0,0.0004,10.1168,3.038,0.0,1.946,0.0,0.0004,0.0004,2.3992,0.0,0.0008,14.1188,0.5964,2.6572,0.1048,2.4444,12.7688,58.5,0.1324,56.0,60.0,2.6464,127.0,1.7144,36.0,176.0,176.0,36.0,176.0,136.0,160.0,16.878,1.3268,11.4544,26.2224,26.2224,11.4544,26.2224,14.2352,15.6,2.0792,2.3512,0.0,3.7816,3.406,0.1636,3.1608,0.8516,2.5284,0.0544,3.6856,0.0,0.8196,0.12,0.0,0.094,0.002,0.0464,98864.0,0.0,0.0,0.0,0.0,0.0,0.0,16.7104,0.0,6.0788,0.0,6622.0,0.6816,82172.0,0.034,82172.0,81676.0,81676.0,3.1832,0.624,3.5852,0.02,0.7408,2.4124
instance_924,2500.0,56500.0,2400.0,56500.0,0.1668,0.0,0.17,2.0192,2.358,0.0,4.0,2.5564,0.02,1.1876,0.0132,0.16,0.4632,0.0,0.0848,3.9928,0.02,0.0,0.02,0.02,0.0,1.2956,0.0,1.2956,1.2956,0.0,0.01,0.6936,0.0064,0.0136,11.8968,2.042,0.0264,0.0,0.0264,0.0264,0.0264,1.876,0.0136,0.3196,0.4632,0.212,0.302,0.1684,0.3196,0.4632,12.0,0.0,12.0,12.0,0.0,14131.6,0.4964,9840.0,15788.0,15788.0,9840.0,15632.0,13908.0,14644.0,160.812,0.4036,130.668,182.412,182.412,130.668,179.02,156.508,162.76,2.298,0.0004,2.2976,2.2984,2.2984,2.2976,2.298,2.2976,2.298,0.0,0.0064,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0472,0.5112,742.04,0.2252,740.0,696.0,788.0,37.4696,0.2416,3.9972,0.0028,5.486,3.8592,742.72,0.1912,744.0,700.0,788.0,31.4816,1.0528,3.998,0.0024,2.7936,3.7032
instance_401,1196000.0,5640000.0,600000.0,3472000.0,3.9472,2.4936,0.6932,1.5524,3.9324,0.0,4.0,5.5164,0.0,1.9216,0.0,0.0004,4.1492,0.0,2.34,3.4924,0.0,2.1816,0.0,0.0,10.276,1.05,0.6552,0.0,3.2728,11.3704,0.0,2.1444,0.0,0.0,9.2564,2.928,0.0,2.0528,0.0,0.0,,,,,,,,,,,68.4,0.07,68.0,72.0,1.3004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.334,2.1928,0.0,3.8504,3.5464,0.2852,3.3788,1.1004,3.0576,0.0624,3.1968,0.0,0.538,0.1168,0.0,0.088,0.0288,0.0624,512000.0,0.0,0.0,0.0,0.0,0.0,0.0,23.3384,0.0,19.2624,0.0,71000.0,0.0,214728.0,0.0,214728.0,214728.0,214728.0,10.5192,0.0,3.9844,0.0,1.202,2.87
instance_251,952000.0,5120000.0,278736.0,2280000.0,9.662,4.9616,0.4888,1.4484,3.836,0.0,4.0,5.0456,0.0,1.3448,0.0,0.0004,3.82,0.0,1.978,3.7556,0.0,2.6044,0.0,0.0004,13.1964,0.8064,0.656,0.0,4.0,13.0268,0.0,2.7712,0.0,0.0004,12.3272,2.844,0.0,2.356,0.0,0.0004,,,,,,,,,,,714.88,0.0124,712.0,720.0,3.2592,46.0,3.846,8.0,168.0,168.0,20.0,56.0,20.0,28.0,147.02,3.1432,30.4,468.0,468.0,51.716,158.856,66.0,139.528,1.706,2.9868,0.0,4.0,3.362,0.0136,2.9552,0.4224,1.6488,0.0464,5.0796,0.0,1.026,0.1392,0.0,0.0836,0.0,0.0184,124692.0,0.0,0.0,0.0,0.0,0.0,0.0,23.2788,0.0,5.7188,0.0,11564.0,1.8884,96216.0,0.0116,96216.0,96016.0,96016.0,5.7448,1.6612,3.7212,0.0524,0.7508,2.0864
instance_833,104244.0,2972000.0,103828.0,2972000.0,0.016,0.0,0.1396,0.2152,11.4556,0.0,4.0,1.7596,0.0004,0.5864,0.0004,0.0008,2.3628,0.0,0.2396,0.7284,0.0004,5.232,0.0,0.0044,20.6528,0.0892,0.1444,0.0,2.0,6.8652,0.0,9.288,0.0,0.0024,10.4244,0.4576,0.0008,3.8396,0.0,0.0028,,,,,,,,,,,28.0,0.0,28.0,28.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.798,4.498,0.0,4.0,1.978,0.0392,1.364,0.1084,0.4008,0.0976,8.0624,0.0,1.1172,0.402,0.0,0.0768,0.0,0.0024,7018.0,5.3152,16934.0,5.6568,16934.0,0.0,0.0,17.5428,3.2024,4.0184,0.3116,2726.68,0.05,34029.2,0.0208,34128.0,33824.0,34128.0,2.4768,0.1356,3.8296,0.0136,1.106,1.8508
instance_619,1680.0,7140.0,1656.0,7116.0,0.058,0.0136,0.9308,1.9628,2.3444,0.0,4.0,2.6732,0.0292,0.2144,0.0288,0.0484,0.4828,0.0,0.0,3.8988,0.0292,1.0988,0.0112,0.0744,10.4236,0.8736,0.6736,0.0,3.2,13.1832,0.0132,1.622,0.0,0.0292,9.0668,1.8416,0.0572,1.0684,0.0224,0.144,0.0436,0.8968,0.0156,0.092,11.3984,0.4428,0.9072,0.2044,1.0,9.0332,16.0,0.0,16.0,16.0,0.0,15766.8,0.088,15124.0,16184.0,16184.0,15124.0,16152.0,15508.0,15776.0,101.612,0.2372,95.068,111.652,111.652,95.068,108.912,95.356,101.164,1.5624,2.3368,0.0,3.6796,2.8136,0.3004,2.2964,0.8208,1.5192,0.35,2.49,0.0292,1.212,0.6504,0.108,0.4524,0.1808,0.3168,62.98,1.1228,366.172,0.3104,364.0,332.0,404.0,3.8112,0.8344,3.4252,0.1616,50.256,1.024,366.032,0.3068,364.0,332.0,404.0,1.4664,1.4764,3.3708,0.146,1.3136,2.3136
instance_917,1084.0,7888.0,1084.0,7888.0,0.0,0.0,0.5496,1.4592,3.1992,0.0,4.0,6.556,0.066,0.5288,0.0592,0.0884,3.3604,0.0,0.0,0.0,0.066,1.074,0.0488,0.1216,5.5416,0.096,0.196,0.0,0.8,3.0288,0.016,0.9724,0.006,0.0264,8.1172,1.008,0.0176,0.4428,0.014,0.0224,0.104,0.9396,0.0708,0.1804,11.398,1.84,0.6564,1.3048,2.684,12.224,24.0296,0.0572,24.0,28.0,0.1748,10829.2,1.6364,1980.0,15676.0,15676.0,1980.0,14912.0,9448.0,13216.0,101.788,1.3056,18.4808,132.208,132.208,18.4808,118.756,105.752,115.712,0.174,5.7056,0.0,1.2088,0.6532,0.0032,0.1628,0.0376,0.0796,0.44,0.6792,0.3332,0.6568,0.5392,0.3496,0.4904,0.382,0.4276,84.736,0.6212,170.748,0.442,172.0,148.0,196.0,6.2984,0.46,3.8476,0.1468,85.088,0.612,170.952,0.4528,172.0,148.0,196.0,4.3188,1.6448,3.8496,0.1464,0.9264,2.084
instance_1092,2000.0,8520.0,1944.0,8464.0,0.1152,0.0264,0.9188,1.932,2.3696,0.0,4.0,2.9,0.0252,0.2756,0.0248,0.0412,0.7164,0.0,0.0,3.8336,0.0252,1.1896,0.0076,0.0584,10.8932,0.8876,0.6804,0.0,4.0,13.3064,0.012,1.6288,0.0,0.0284,9.3,1.9036,0.0492,1.1828,0.0152,0.1136,0.038,0.9872,0.0112,0.0868,11.8936,0.428,0.9776,0.186,1.1428,9.2504,16.0,0.0,16.0,16.0,0.0,15515.6,0.1132,14828.0,16288.0,16288.0,14828.0,16032.0,15260.0,15468.0,110.132,0.2112,102.42,119.108,119.108,102.42,118.852,106.356,108.452,1.56,2.2628,0.0064,4.0,2.7916,0.4264,2.1344,0.81,1.5476,0.348,2.7268,0.0096,1.5808,0.6876,0.1028,0.4648,0.172,0.2908,81.188,0.926,427.24,0.282,428.0,388.0,468.0,3.7876,0.8076,3.4324,0.1396,65.0,1.2124,427.0,0.2984,428.0,388.0,468.0,1.3668,1.6952,3.3832,0.436,1.266,2.2512
instance_525,174300.0,776000.0,53312.0,358440.0,9.0776,4.6628,0.5948,1.2436,4.672,0.0,4.0,7.2288,0.0012,2.6976,0.0008,0.0052,6.0236,0.0,2.3244,2.8776,0.0012,3.9624,0.0004,0.0108,14.1696,0.7708,0.6308,0.0,3.0588,13.8796,0.0004,3.732,0.0,0.0052,12.1172,2.6864,0.0012,3.2404,0.0,0.0104,,,,,,,,,,,107.708,0.1488,96.0,116.0,5.4804,2752.32,0.3924,2412.0,3448.0,3124.0,2424.0,2804.0,2592.0,2744.0,62.852,1.034,38.7252,100.308,78.004,40.656,69.116,54.204,62.26,2.3208,1.9656,0.0004,3.9636,3.5784,0.5008,3.2932,1.3068,2.6584,0.1336,4.6352,0.0,0.8908,0.3348,0.002,0.19,0.018,0.0812,7438.0,10.6096,15875.6,1.406,17632.0,0.0,17848.0,3.6776,1.6324,3.3472,1.4056,2853.4,0.8316,17274.4,0.626,17668.0,17392.0,17916.0,3.164,2.2208,3.836,0.1024,0.4292,1.46
instance_453,284448.0,836000.0,72324.0,488000.0,11.732,2.8716,0.5952,1.5028,2.1916,0.0,4.0,5.7648,0.0008,1.218,0.0004,0.006,5.5064,0.0,0.6476,2.3284,0.0008,14.3064,0.0004,0.046,11.6684,0.6308,0.4956,0.0,3.9752,11.0236,0.0004,18.3032,0.0,0.038,6.9424,1.9416,0.0008,12.2552,0.0004,0.0412,,,,,,,,,,,61.72,0.4616,40.0,72.0,6.7156,3676.0,0.0,3676.0,3676.0,3676.0,3676.0,3676.0,3676.0,3676.0,171.932,0.0,171.932,171.932,171.932,171.932,171.932,171.932,171.932,1.3576,1.8624,0.0,3.9908,2.062,0.4808,1.8556,0.8528,1.4092,0.2704,2.4916,0.0,0.7244,0.53,0.0256,0.3228,0.1044,0.2976,4192.0,2.7492,20020.0,0.0984,19760.0,19712.0,19760.0,4.9076,2.7356,3.6764,0.2412,5908.4,1.7212,17353.2,1.7648,20152.0,0.0,20344.0,2.704,5.0148,3.9288,0.5124,0.5004,2.7896
instance_96,1352.0,9504.0,1352.0,9504.0,0.0,0.0,0.5692,1.4892,3.2088,0.0,4.0,6.468,0.0524,0.5312,0.0472,0.0712,3.1984,0.0,0.0,0.0,0.0524,1.0764,0.0404,0.1348,4.9892,0.0808,0.1768,0.0,0.8,2.5452,0.0136,0.8396,0.0052,0.022,7.6284,1.064,0.0144,0.4676,0.01,0.0204,0.082,1.0484,0.054,0.1668,10.0808,1.7896,0.626,1.3048,2.5688,11.5036,24.0712,0.088,24.0,28.0,0.3576,9776.0,1.6224,1684.0,14228.0,14228.0,4824.0,13488.0,7232.0,10696.0,122.232,1.3572,19.1164,175.432,175.432,93.972,141.392,115.584,130.568,0.1484,6.1796,0.0,1.2112,0.6432,0.0024,0.1104,0.0132,0.0504,0.4144,0.7832,0.3256,0.7912,0.504,0.3356,0.4412,0.3528,0.4008,106.196,0.5392,214.5,0.3956,216.0,188.0,240.0,6.3328,0.4184,3.8548,0.1236,106.768,0.5796,215.008,0.3992,216.0,188.0,244.0,4.0924,1.6532,3.8568,0.1332,0.8448,2.072
instance_1073,1800.0,7668.0,1756.0,7628.0,0.1004,0.0208,0.9208,1.9832,2.3404,0.0,4.0,2.7048,0.0276,0.2212,0.0272,0.0364,0.5228,0.0,0.0,3.8848,0.0276,1.0956,0.002,0.0504,10.6388,0.9216,0.6724,0.0,4.0,13.2732,0.0132,1.5744,0.0,0.0356,9.1188,1.9444,0.0544,1.0684,0.004,0.0924,0.0416,0.9456,0.0148,0.0776,11.7584,0.4344,0.9696,0.2344,1.0,9.1644,16.1004,0.1556,16.0,20.0,0.4692,15671.6,0.088,15264.0,16236.0,16236.0,15264.0,16196.0,15508.0,15652.0,103.124,0.2576,96.632,114.212,114.212,96.632,113.372,97.024,101.932,1.6164,2.2196,0.0064,4.0,2.8432,0.4036,2.296,0.876,1.6084,0.3496,3.1044,0.0232,3.658,0.6564,0.1,0.4712,0.1764,0.2932,67.644,1.1264,390.2,0.3052,388.0,352.0,428.0,3.792,0.8176,3.422,0.1636,56.036,1.7024,389.736,0.3084,388.0,356.0,428.0,1.4496,1.53,3.37,0.1636,1.2788,2.2264
instance_728,125428.0,532000.0,59048.0,440000.0,4.4968,0.8416,0.5356,1.6712,3.0316,0.0,4.0,6.2368,0.0008,2.5464,0.0004,0.01,5.346,0.0,1.302,1.892,0.0008,8.8796,0.0004,0.0308,11.4076,0.3824,0.6036,0.0,2.88,6.1644,0.0004,5.5272,0.0,0.0104,10.1804,2.3612,0.0008,7.3976,0.0,0.0172,,,,,,,,,,,98.364,0.174,80.0,104.0,4.9868,2222.92,1.2056,1488.0,3436.0,3404.0,1508.0,3024.0,1840.0,1904.0,71.572,1.0164,45.46,112.484,95.2,52.484,84.616,55.876,68.464,1.2392,4.98,0.0,3.9792,3.628,0.0,3.2716,0.0,0.082,0.2812,3.88,0.0,1.1664,0.5584,0.0028,0.5556,0.0124,0.224,3808.68,0.3896,15040.8,0.0396,15036.0,14820.0,15092.0,5.5552,1.1552,3.6916,0.0128,3387.56,1.3452,14138.8,0.97,14940.0,14564.0,15136.0,1.3164,8.638,3.6912,0.2532,1.232,1.7136
instance_1449,872000.0,4040000.0,424000.0,2404000.0,4.2264,2.742,0.7068,1.5564,3.9692,0.0,4.0,5.5276,0.0,1.9332,0.0,0.0004,4.1208,0.0,2.3968,3.4924,0.0,2.0236,0.0,0.0004,10.2284,1.0556,0.6528,0.0,3.2,11.5192,0.0,2.0084,0.0,0.0,9.3184,2.9544,0.0,1.9584,0.0,0.0004,0.0,2.4744,0.0,0.0004,13.9972,0.6036,2.5604,0.0984,2.4284,12.5352,62.096,0.1288,60.0,64.0,2.768,840.0,0.0,840.0,840.0,840.0,840.0,840.0,840.0,840.0,52.42,0.0,52.42,52.42,52.42,52.42,52.42,52.42,52.42,2.2688,2.242,0.0,3.746,3.5172,0.3132,3.3364,0.9356,2.9672,0.0652,3.4404,0.0,0.5648,0.1276,0.0,0.1088,0.0164,0.0636,296780.0,0.0,0.0,0.0,0.0,0.0,0.0,19.6644,0.0,11.582,0.0,24340.0,0.0,150868.0,0.0,150868.0,150868.0,150868.0,7.5984,0.0,3.7356,0.0,0.9392,2.8476
instance_328,960.0,2304.0,960.0,2304.0,0.0,0.0,1.6668,1.9056,3.9408,0.0,4.0,4.4696,0.0416,1.7888,0.0332,0.0832,1.8024,0.0,3.3332,3.3332,0.0416,0.0,0.0416,0.0416,0.0,1.3332,0.0,1.3332,1.3332,0.0,0.0232,1.5224,0.0,0.0348,5.9608,2.5624,0.0828,0.0728,0.0764,0.0832,0.0464,3.5776,0.0276,0.1388,1.8024,1.3968,1.3008,0.3808,1.6,1.8024,19.7324,0.2028,16.0,20.0,0.9828,17925.2,0.0448,17688.0,18228.0,18228.0,17688.0,18144.0,17708.0,17868.0,164.832,0.3676,147.532,192.276,192.276,147.532,181.932,151.416,160.668,2.3328,0.0004,2.3324,2.3332,2.3328,2.3324,2.3328,2.3324,2.3328,0.918,0.0004,0.9176,0.918,0.918,0.9176,0.918,0.918,0.918,32.6776,0.8676,248.684,0.448,248.0,212.0,284.0,4.248,0.7892,3.7192,0.1068,18.6676,0.9188,248.492,0.4516,248.0,212.0,284.0,2.1544,1.3788,3.6056,0.108,2.6264,3.3544
instance_1118,280.0,24920.0,280.0,24920.0,0.0,0.0,0.0448,1.2436,2.762,0.5716,4.0,4.0124,0.4,0.0,0.4,0.4,0.0,0.0,0.0,0.0,0.4,0.1508,0.366,0.4444,14.8304,0.11,0.0876,0.0,0.4088,7.8208,0.0264,0.6552,0.0156,0.0348,11.9236,0.2652,0.0444,0.0,0.0444,0.0444,,,,,,,,,,,8.0,0.0,8.0,8.0,0.0,17798.4,0.0752,17500.0,18336.0,18336.0,17500.0,18048.0,17524.0,17584.0,103.208,0.0252,101.984,103.868,103.868,101.984,103.572,103.184,103.424,0.2236,3.076,0.0008,0.78,0.5024,0.0424,0.33,0.1024,0.1688,0.0004,1.478,0.0,0.0004,0.0004,0.0,0.0004,0.0,0.0004,35.3432,1.0172,48.164,0.818,48.0,36.0,60.0,8.0648,1.2624,3.5164,0.402,34.3452,1.0684,48.444,0.8188,48.0,36.0,60.0,7.1616,1.6788,3.5048,0.7136,2.7172,3.0632
